ticker,name,pagerank,betweenness,theme_pagerank,theme_degree,is_twse_listed
Tesla/Byton,EV Components (電動車),0.0001792643564996,0.0,,,0
Local Auto,China Market (大陸內銷),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Global AM,Auto Electronics AM Market (售後市場),0.0001792643564996,0.0,,,0
2237/Bus,Wah Hong / Bus Operators (電動巴士),0.0001792643564996,0.0,,,0
Durofix,Digital Tools Clients (數位工具),0.0001792643564996,0.0,,,0
Auto OEM,OEM Auto Makers (原廠代工),0.0001792643564996,0.0,,,0
E-Bus,Energy Storage/Charging (儲能/充電),0.0001792643564996,0.0,,,0
Local,Domestic Bus Market (國內客運),0.0001792643564996,0.0,,,0
Export,US Market (美國市場),0.0001792643564996,0.0,,,0
Export,European Market (歐洲市場),0.0001792643564996,0.0,,,0
Export,Japan Market (日本市場),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Punch,Punch Powertrain (邦奇),0.0001792643564996,0.0,,,0
BMW,BMW (寶馬),0.0001792643564996,0.0,,,0
AGCO,AGCO (農業機械),0.0001792643564996,0.0,,,0
DOO,BRP (龐巴迪),0.0001792643564996,0.0,,,0
US Truck,Truck Clients (電動卡車),0.0001792643564996,0.0,,,0
Tesla/Appollo,AI Robotics (機器人),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Siemens Gamesa/Vestas/GE,Wind Power Clients (風電客戶),0.0001792643564996,0.0,,,0
Global,Industrial Machinery (產業機械),0.0001792643564996,0.0,,,0
Haitian/Engel,Injection Molding Clients (注塑機),0.0001792643564996,0.0,,,0
Siemens Gamesa,Offshore Wind (離岸風電),0.0001792643564996,0.0,,,0
Vestas/Nordex,Onshore Wind (陸域風機),0.0001792643564996,0.0,,,0
Priv.,Medical/Other Machinery (其他機械),0.0001792643564996,0.0,,,0
GE,Thermal Power (火電/氣電),0.0001792643564996,0.0,,,0
Caterpillar,Mining Equipment (礦山機械),0.0001792643564996,0.0,,,0
Local,China Market (大陸內銷),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
PLNT,Planet Fitness (星球健身),0.0001792643564996,0.0,,,0
BFIT,Basic-Fit (歐洲最大健身房),0.0001792643564996,0.0,,,0
SMFT,Smart Fit (拉美最大健身房),0.0001792643564996,0.0,,,0
Johnson Fitness,Home Use Retail (家用零售),0.0001792643564996,0.0,,,0
Fuji,Fuji Massage Chair (富士按摩椅),0.0001792643564996,0.0,,,0
Gold's/Anytime,Other Gym Chains (其他連鎖),0.0001792643564996,0.0,,,0
Marriott/Hilton,Hotels/Hospitality (飯店),0.0001792643564996,0.0,,,0
Local,Government/Corporate (政府/企業),0.0001792643564996,0.0,,,0
Amazon/Own Site,E-commerce (電商),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Global Pharm,Generic Makers - EVE (抗癌/免疫),0.0001792643564996,0.0,,,0
Amarin Generics,US Generic Makers - EPAE (魚油),0.0001792643564996,0.0,,,0
Global,Immunosuppressant Clients (免疫),0.0001792643564996,0.0,,,0
US/EU,Rapamycin Clients (雷帕黴素),0.0001792643564996,0.0,,,0
Global,Antifungal Clients (抗真菌),0.0001792643564996,0.0,,,0
Japan/EU,Bone Marrow/Cancer (骨髓/抗癌),0.0001792643564996,0.0,,,0
Biotech,CDMO Services (委託開發製造),0.0001792643564996,0.0,,,0
Global,Statins Clients (降血脂),0.0001792643564996,0.0,,,0
Japan/India,Export Markets - Asia (亞洲),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Market,Precious Metal Trading (貴金屬買賣),0.0001792643564996,0.0,,,0
STX/WDC,HDD Makers - Seagate/WD (硬碟廠),0.0001792643564996,0.0,,,0
AUO/Innolux,Panel/Display Makers (面板廠),0.0001792643564996,0.0,,,0
Local,Solar/LED Clients (太陽能/LED),0.0001792643564996,0.0,,,0
Global,Automotive Electronics (車用電子),0.0001792643564996,0.0,,,0
Priv.,Ceramic Parts Clients (陶瓷),0.0001792643564996,0.0,,,0
Local,Chemical Industry (特用化學),0.0001792643564996,0.0,,,0
Tech clients,Recycling Service Clients (回收服務),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Local,Construction Projects (建案工程),0.0001792643564996,0.0,,,0
HCG Stores,Retail/Distribution (經銷通路),0.0001792643564996,0.0,,,0
PH Dept.,Philippines Market (菲律賓市場),0.0001792643564996,0.0,,,0
MND/NCSIST,Ministry of National Defense (國防部),0.0001792643564996,0.0,,,0
CN Dept.,China Market (中國市場),0.0001792643564996,0.0,,,0
Tech/Medical,Precision Ceramic Clients (精密陶瓷),0.0001792643564996,0.0,,,0
Local,Kitchenware Clients (廚具),0.0001792643564996,0.0,,,0
Product,Electronic Bidet Clients (免治馬桶),0.0001792643564996,0.0,,,0
Local,System Furniture (系統櫃),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
Local,Tenants/Leasing (租賃客戶),0.0001792643564996,0.0,,,0
POYA/Cosmed,Consumer Retail Channels (零售通路),0.0001792643564996,0.0,,,0
Hotel,Sunlight Hotel Guests (旅館房客),0.0001792643564996,0.0,,,0
Momo/Shopee,Online Channels (電商通路),0.0001792643564996,0.0,,,0
Global,Exports (外銷),0.0001792643564996,0.0,,,0
B2B,Corporate Gifts (企業禮贈),0.0001792643564996,0.0,,,0
Local,Baby Stores (婦嬰用品店),0.0001792643564996,0.0,,,0
Legacy,Industrial Paper Users (工紙客戶),0.0001792643564996,0.0,,,0
Project,Asset Development (資產開發),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
CN Ops,China Packaging Market (中國包裝市場),0.0001792643564996,0.0,,,0
TW Ops,Taiwan Packaging Market (台灣包裝市場),0.0001792643564996,0.0,,,0
Alibaba/JD,E-commerce Logistics (電商物流),0.0001792643564996,0.0,,,0
TingHsin,Food/Beverage Industry (食品飲料),0.0001792643564996,0.0,,,0
Foxconn,Electronics Packaging (電子包裝),0.0001792643564996,0.0,,,0
Central CN,Hubei Plant Clients (湖北廠客戶),0.0001792643564996,0.0,,,0
East CN,Zhejiang Plant Clients (浙江廠客戶),0.0001792643564996,0.0,,,0
East CN,Wuxi Plant Clients (無錫廠客戶),0.0001792643564996,0.0,,,0
Eco-friendly,Green Packaging (綠色包裝),0.0001792643564996,0.0,,,0
Priv.,Others (其他),0.0001792643564996,0.0,,,0
NOKIA,Nokia (諾基亞),0.0001790519958188,9.977989100986976e-06,,,0
ERIC,Ericsson (愛立信),0.0001790519958188,3.439698766130077e-05,,,0
Shengyi,China CCL Makers,0.0001789203389455,0.0,,,0
HP/Dell/Lenovo,PC Brands (筆電品牌廠),0.0001785574491882,0.0,,,0
Public,Netcom Clients (網通客戶),0.0001785574491882,0.0,,,0
Public,E-Bike/ESS (電動自行車/儲能),0.0001785574491882,0.0,,,0
Public,Others (其他),0.0001785574491882,0.0,,,0
Arcadyan/Others,Router ODMs (路由器代工),0.0001784721551026,0.0,,,0
Oppo/Vivo,Chinese Mobile Brands,0.0001784721551026,0.0,,,0
Telco,Telecom Operators,0.0001784721551026,0.0,,,0
Priv.,High-End Appliance (Dyson),0.0001782108268753,0.0,,,0
2308/Other,Energy Storage Projects (Taiwan),0.0001782108268753,0.0,,,0
B2B,Industrial Packaging Clients (工紙客戶),0.0001781355406812,0.0,,,0
1905/Global,Forest/Pulp Market (林漿紙市場),0.0001781355406812,0.0,,,0
PX Mart/7-11,Retail Channels (零售通路),0.0001781355406812,0.0,,,0
Momo/PChome,E-commerce Channels (電商通路),0.0001781355406812,0.0,,,0
YFY Invest,Investment/Others (投資/其他),0.0001781355406812,0.0,,,0
VN Ops,Vietnam Market (越南市場),0.0001781355406812,0.0,,,0
CN Ops,China Market (中國市場),0.0001781355406812,0.0,,,0
Subsidiaries,Bio-related Clients (生技客戶),0.0001781355406812,0.0,,,0
Taipower,Energy Clients (能源客戶),0.0001781355406812,0.0,,,0
Priv.,Others (其他),0.0001781355406812,0.0,,,0
US Dist.,US Market (美國外銷),0.0001780537208162,0.0,,,0
Local,Taiwan Hospitals/Clinics (台灣醫療院所),0.0001780537208162,0.0,,,0
China Dist.,China Market (大陸市場),0.0001780537208162,0.0,,,0
Global,EU/Other Asia (歐洲/其他亞洲),0.0001780537208162,0.0,,,0
Product,Joint Injection Products (關節注射液),0.0001780537208162,0.0,,,0
Product,Dermal Fillers (醫美填充劑),0.0001780537208162,0.0,,,0
Product,Dental/Orthopedic (牙科/骨科),0.0001780537208162,0.0,,,0
Product,Surgical Hemostats (外科止血),0.0001780537208162,0.0,,,0
Global,Generic/ODM Clients (代工),0.0001780537208162,0.0,,,0
6469,大樹,0.0001780537208162,0.0,0.0004972465400846,1.0,1
Priv.,Livestock Farms (養殖戶),0.0001777227252292,0.0,,,0
PX Mart/7-11,Retail Channels (零售通路),0.0001777227252292,0.0,,,0
McDonalds/KFC,Food Service/B2B (餐飲業務),0.0001777227252292,0.0,,,0
Priv.,Commodity Traders (大宗物資),0.0001777227252292,0.0,,,0
Priv.,Gino/Saboten (自營餐飲),0.0001777227252292,0.0,,,0
Priv.,China Market (大陸市場),0.0001777227252292,0.0,,,0
Neo Foods,Plant-Based (植物肉),0.0001777227252292,0.0,,,0
Gomo,Pet Food (寵物食品),0.0001777227252292,0.0,,,0
Priv.,Biotech Clients (生技),0.0001777227252292,0.0,,,0
8081/Others,Power IC Clients (致新/立錡),0.0001774729723339,0.0,,,0
Cloud,North American AI (AWS/MSFT),0.0001774729723339,0.0,,,0
Auto_Chip,Auto Clients,0.0001774729723339,0.0,,,0
UAA,Under Armour (UA),0.0001774295457853,0.0,,,0
Priv.,Six Little Giants (新客戶群),0.0001774295457853,0.0,,,0
Priv.,Patagonia,0.0001774295457853,0.0,,,0
Priv.,Other Brands (其他),0.0001774295457853,0.0,,,0
Tier1,Automotive Electronics (車用電子),0.0001773774008061,0.0,,,0
Delta/Others,Industrial/Green Energy (工業/綠能),0.0001773774008061,0.0,,,0
Sony/Others,Consumer Electronics (消費電子),0.0001773774008061,0.0,,,0
Huawei/ZTE,Telecom/Network (網通電信),0.0001773774008061,0.0,,,0
Cloud/NVIDIA,Cloud/Server (雲端伺服器),0.0001773774008061,0.0,,,0
Disti,Distributors/Others (代理/其他),0.0001773774008061,0.0,,,0
Yulon Nissan,Nissan Car Buyers (日產車主),0.0001772730833612,0.0,,,0
Luxgen,Luxgen Buyers (納智捷車主),0.0001772730833612,0.0,,,0
Retail,Yulon City Tenants (裕隆城),0.0001772730833612,0.0,,,0
Aftersales,Service/Parts (維修零件),0.0001772730833612,0.0,,,0
Global,Export Markets (外銷),0.0001772730833612,0.0,,,0
Energy,Energy Solutions (儲能/充電),0.0001772730833612,0.0,,,0
Priv.,Others (其他),0.0001772730833612,0.0,,,0
HP/Dell/Lenovo,Notebook Brands (筆電客戶),0.0001769494063974,0.0,,,0
Nintendo/Sony,Game Consoles (遊戲機),0.0001769494063974,0.0,,,0
Sunon/Delta,Fan Motor Makers (風扇馬達),0.0001769494063974,0.0,,,0
Global,Consumer/Others (消費/其他),0.0001769494063974,0.0,,,0
Public,Consumer/SMB Clients (消費/中小企業),0.0001769060505112,0.0,,,0
SI/SP,Enterprise Clients (企業客戶),0.0001769060505112,0.0,,,0
Telecom,Telecom/Broadband Clients (電信/寬頻),0.0001769060505112,0.0,,,0
Public,New Business (AI/Satellite),0.0001769060505112,0.0,,,0
Public,Other Clients (其他),0.0001769060505112,0.0,,,0
Foxconn/Luxshare,Electronic Equipment Makers (電子設備),0.0001764861602213,0.0,,,0
CATL/BYD,Battery Industry (電池行業),0.0001764861602213,0.0,,,0
BYD/Tesla,Automotive Industry (汽車製造),0.0001764861602213,0.0,,,0
Priv.,Packaging Machinery (包裝機械),0.0001764861602213,0.0,,,0
Priv.,General Machinery (通用機械),0.0001764861602213,0.0,,,0
Priv.,Machine Tools (工具機),0.0001764861602213,0.0,,,0
Priv.,Energy & Lighting (能源照明),0.0001764861602213,0.0,,,0
Priv.,Linear Guide Clients (線性滑軌),0.0001764861602213,0.0,,,0
Priv.,Medical Equipment (醫療設備),0.0001764861602213,0.0,,,0
Priv.,Overseas Distributors (海外經銷),0.0001764861602213,0.0,,,0
Local,Domestic Construction (國內營建),0.0001764169833598,0.0,,,0
Foundries,Tech Plant Expansion (科技廠房),0.0001764169833598,0.0,,,0
Export,API Pipe Clients (石油管客戶),0.0001764169833598,0.0,,,0
Distributors,General Piping (一般配管),0.0001764169833598,0.0,,,0
Service,Logistics Services (物流服務),0.0001764169833598,0.0,,,0
Recyclers,Scrap Sales (下腳料),0.0001764169833598,0.0,,,0
Suspended,Cold Rolled Coil Clients (冷軋),0.0001764169833598,0.0,,,0
Project,Steel Piling Clients (鋼管樁),0.0001764169833598,0.0,,,0
Region,Southeast Asia Export (東南亞),0.0001764169833598,0.0,,,0
Priv.,Others (其他),0.0001764169833598,0.0,,,0
SIE.DE,Siemens (西門子),0.0001750031945411,0.0,,,0
Publishers,Cultural Paper Clients (文化用紙),0.0001748624915963,0.0,,,0
Label/Ind.,Specialty Paper Clients (特殊用紙),0.0001748624915963,0.0,,,0
Packaging,Paperboard Clients (紙板),0.0001748624915963,0.0,,,0
Global/Local,Pulp Sales - External (外售紙漿),0.0001748624915963,0.0,,,0
Food/Retail,Green Packaging (綠色包裝),0.0001748624915963,0.0,,,0
VN Ops,Vietnam Market (越南市場),0.0001748624915963,0.0,,,0
Carbon Ex.,Carbon Trading (碳權交易),0.0001748624915963,0.0,,,0
Agri,Fertilizer/Chemicals (肥料/化工),0.0001748624915963,0.0,,,0
Priv.,Others (其他),0.0001748624915963,0.0,,,0
Local,Domestic Farmers (國內農友),0.0001747778055686,0.0,,,0
Google/Intel/AMD,Nankang Software Park Tenants (南港租戶),0.0001747778055686,0.0,,,0
TSMC/Micron,Tech Industry (科技業),0.0001747778055686,0.0,,,0
Local,Industrial Clients (工業客戶),0.0001747778055686,0.0,,,0
Priv.,Deep Ocean Water (深層海水),0.0001747778055686,0.0,,,0
ASML/Others,Hsinchu TFC ONE Tenants (新竹租戶),0.0001747778055686,0.0,,,0
Asia,Export Markets (外銷),0.0001747778055686,0.0,,,0
Gas Stations,Adblue Clients (車用尿素),0.0001747778055686,0.0,,,0
Hanlai (漢來),Hotel Tenants (飯店租戶),0.0001747778055686,0.0,,,0
Priv.,Others (其他),0.0001747778055686,0.0,,,0
Property,Real Estate - World Pearl (世界明珠),0.0001747778055686,0.0,,,0
Distributors,European Market (歐洲市場),0.0001747778055686,0.0,,,0
Distributors,North American Market (北美市場),0.0001747778055686,0.0,,,0
Local Auto,Taiwan Market (台灣內銷),0.0001747778055686,0.0,,,0
Region,Asian Market (亞洲市場),0.0001747778055686,0.0,,,0
EV Owners,EV Tire Market (電動車胎),0.0001747778055686,0.0,,,0
Racing Teams,Motorsport/Racing (賽車運動),0.0001747778055686,0.0,,,0
Region,Central/South America (中南美),0.0001747778055686,0.0,,,0
Enthusiasts,Off-Road/SUV (越野休旅),0.0001747778055686,0.0,,,0
Priv.,Others (其他),0.0001747778055686,0.0,,,0
INTC/2303,Intel/UMC (其他半導體),0.0001742263762758,0.0,,,0
Global,Machinery/Tooling (工具機客戶),0.0001742263762758,0.0,,,0
Unimicron,PCB/Substrate Makers (PCB載板),0.0001742263762758,0.0,,,0
Global IDM,Overseas IDM (歐美IDM),0.0001742263762758,0.0,,,0
Bosch,Bosch (博世),0.0001742263762758,0.0,,,0
SMIC/Others,China Market (大陸半導體),0.0001742263762758,0.0,,,0
Priv.,Others (其他),0.0001742263762758,0.0,,,0
7743.JP,SEED (日本SEED),0.0001742263762758,0.0,,,0
Ticon,Ticon (帝康 - 自有品牌),0.0001742263762758,0.0,,,0
7741.JP,HOYA (日本豪雅),0.0001742263762758,0.0,,,0
BLCO,Bausch + Lomb (中國博士倫),0.0001742263762758,0.0,,,0
Priv.,Hubble (美國電商),0.0001742263762758,0.0,,,0
Priv.,European Clients (歐洲),0.0001742263762758,0.0,,,0
Priv.,Other Japan Clients (其他日本),0.0001742263762758,0.0,,,0
Local Brands,Domestic OEM (國內代工),0.0001742263762758,0.0,,,0
Global,Other Asia (其他亞洲),0.0001742263762758,0.0,,,0
Priv.,Others (其他),0.0001742263762758,0.0,,,0
STM,STMicroelectronics (意法),0.0001742263762758,0.0,,,0
Tesla/ByD,Automotive Clients (車用電子),0.0001742263762758,0.0,,,0
Retail,Stationery Business (文具事業),0.0001742263762758,0.0,,,0
Global,Industrial (工業應用),0.0001742263762758,0.0,,,0
Global,Consumer (消費電子),0.0001742263762758,0.0,,,0
Server,AI Server (AI伺服器),0.0001742263762758,0.0,,,0
Priv.,Others (其他),0.0001742263762758,0.0,,,0
Global,Comms/Mobile Clients (通訊/手機),0.0001732015707143,0.0,,,0
Server ODMs,HPC/AI Server (高效運算),0.0001732015707143,0.0,,,0
002463.SZ,WUS China Invest. (滬士電),0.0001732015707143,0.0,,,0
Global,MEMS Clients (微機電),0.0001732015707143,0.0,,,0
Industry,Industrial/Control (工控),0.0001732015707143,0.0,,,0
Tier 1,Auto Electronics (汽車電子),0.0001732015707143,0.0,,,0
Niche,Medical/GPS (醫療/定位),0.0001732015707143,0.0,,,0
Priv.,Others (其他),0.0001732015707143,0.0,,,0
Priv.,Huawei (華為),0.0001731664405953,0.0,,,0
NOK/ERIC,Nokia/Ericsson,0.0001731664405953,0.0,,,0
State Farm,AM Market - USA (美國售後),0.0001728454941777,0.0,,,0
FAW/Changan,OEM - China Aggregates (大陸車廠),0.0001728454941777,0.0,,,0
Nissan/Toyota,OEM - Taiwan (台灣車廠),0.0001728454941777,0.0,,,0
Global,AM Market - Europe/Others (非美售後),0.0001728454941777,0.0,,,0
VOW3,Volkswagen (大眾汽車),0.0001728454941777,0.0,,,0
NSU,Audi (奧迪),0.0001728454941777,0.0,,,0
Priv.,Motorcycle Parts (機車),0.0001728454941777,0.0,,,0
Priv.,Cooling System Clients (冷卻),0.0001728454941777,0.0,,,0
Priv.,Others (其他),0.0001728454941777,0.0,,,0
Win Semi/Qorvo,Microelectronics (微電子),0.0001727992876113,0.0,,,0
Lumentum/Sony,Optoelectronics (光電子),0.0001727992876113,0.0,,,0
Win Semi/AWSC,Foundry Partners (代工夥伴),0.0001727992876113,0.0,,,0
Skyworks/Qorvo,IDM Clients (整合元件廠),0.0001727992876113,0.0,,,0
Local,Hospitals/Medical Centers (醫院/醫學中心),0.0001724509662083,0.0,,,0
Local,Clinics (診所通路),0.0001724509662083,0.0,,,0
6929,佑全,0.0001724509662083,0.0,,,1
ASEAN,Export - SE Asia (東南亞外銷),0.0001724509662083,0.0,,,0
Global,Export - API Sales (原料藥外銷),0.0001724509662083,0.0,,,0
China,China Market (大陸市場),0.0001724509662083,0.0,,,0
Global Pharma,Japan/US (CDMO業務),0.0001724509662083,0.0,,,0
Local/Export,Animal Health (動物用藥),0.0001724509662083,0.0,,,0
Priv.,Others (其他),0.0001724509662083,0.0,,,0
8279,生展,0.0001724509662083,0.0,,,1
IFX/ON/STM,IDM Clients (國際大廠),0.0001724272153846,0.0,,,0
Public,IC Design Houses (IC設計),0.0001724272153846,0.0,,,0
Public,Automotive Clients (車用),0.0001724272153846,0.0,,,0
Public,Green Energy (綠能),0.0001724272153846,0.0,,,0
Priv.,Construction Projects (民間營建),0.0001721428464074,0.0,,,0
Priv.,Taipower (台電 - 售電),0.0001721428464074,0.0,,,0
Gov.,Public Infrastructure (公共工程),0.0001721428464074,0.0,,,0
US/Singapore,Export Markets (外銷),0.0001721428464074,0.0,,,0
Yuan Long,Stainless Steel Clients (不黑鋼),0.0001721428464074,0.0,,,0
Priv.,Shipping Clients (航運),0.0001721428464074,0.0,,,0
Ya Tung,RMC Plants (預拌廠),0.0001721428464074,0.0,,,0
Priv.,Others (其他),0.0001721428464074,0.0,,,0
Priv.,Kioxia (鎧俠),0.0001717453460592,0.0,,,0
Priv.,Kingston (金士頓),0.0001717453460592,0.0,,,0
DELL/HPQ,PC OEMs (Dell/HP/Lenovo),0.0001717453460592,0.0,,,0
CRSR,Corsair/Patriot (通路品牌),0.0001717453460592,0.0,,,0
AMZN/BABA,Data Center (AWS/Alibaba),0.0001717453460592,0.0,,,0
Public,Other Clients (其他),0.0001704470206342,0.0,,,0
Public,Infrastructure Clients (基礎建設客戶),0.000170379014098,0.0,,,0
Public,WiFi Clients (WiFi客戶),0.000170379014098,0.0,,,0
6981.T,Murata (村田/Sony),0.000170379014098,1.5148764873746814e-05,,,0
1455,集盛,0.0001702912546376,3.880137483100708e-06,,,1
Li Peng/1447,Nylon Filament Makers (尼龍紡絲),0.0001702912546376,0.0,,,0
Formosa/Chi Mei,ABS/Acrylic Fiber (ABS/亞力克棉),0.0001702912546376,0.0,,,0
Priv.,Land Development (土地開發),0.0001702912546376,0.0,,,0
Rudong,China Market (大陸內銷),0.0001702912546376,0.0,,,0
Nantex,NBR Latex (手套原料),0.0001702912546376,0.0,,,0
Priv.,OPP (光學),0.0001702912546376,0.0,,,0
Taifer,Fertilizer (肥料),0.0001702912546376,0.0,,,0
Priv.,Others (其他),0.0001702912546376,0.0,,,0
Taipower,Taipower (台電 - 強韌電網),0.0001702912546376,0.0,,,0
SYM/Yamaha,Domestic Auto Makers (國內車廠),0.0001702912546376,0.0,,,0
Semi/Panel,Automation Clients (自動化),0.0001702912546376,0.0,,,0
US/Canada,Export Market (重電外銷),0.0001702912546376,0.0,,,0
CMC/Logistics,EV Supply Chain (電動車),0.0001702912546376,0.0,,,0
Priv.,Construction (營建),0.0001702912546376,0.0,,,0
Fair Friend,Machine Tool Makers (工具機),0.0001702912546376,0.0,,,0
Local,China Market (大陸內銷),0.0001702912546376,0.0,,,0
Priv.,Others (其他),0.0001702912546376,0.0,,,0
PTON,Peloton (派樂騰),0.0001702912546376,0.0,,,0
Other Fitness,Technogym/Precor,0.0001702912546376,0.0,,,0
Priv.,Woodworking Clients (木工),0.0001702912546376,0.0,,,0
New,Drone Alliance (無人機),0.0001702912546376,0.0,,,0
Life/Global,Other Fitness Brands (其他健身),0.0001702912546376,0.0,,,0
Priv.,Garden Tools (園藝),0.0001702912546376,0.0,,,0
Local,Domestic Market (國內市場),0.0001702912546376,0.0,,,0
Priv.,Others (其他),0.0001702912546376,0.0,,,0
Local,Taiwan Hospitals/Clinics (台灣醫療院所),0.0001702912546376,0.0,,,0
China Dist.,China Distributors (大陸經銷商),0.0001702912546376,0.0,,,0
Product,Joint Injection Clients (關節腔注射劑),0.0001702912546376,0.0,,,0
Product,Anti-Adhesion Clients (防沾黏),0.0001702912546376,0.0,,,0
Product,Dermal Fillers Clients (皮下填補),0.0001702912546376,0.0,,,0
EU Dist.,EU Distributors (歐洲經銷商),0.0001702912546376,0.0,,,0
Asia Dist.,SE Asia/Middle East (東南亞/中東),0.0001702912546376,0.0,,,0
Brazil,Central/South America (中南美),0.0001702912546376,0.0,,,0
Local,Aesthetic Clinics (醫美診所),0.0001702912546376,0.0,,,0
Priv.,Others (其他),0.0001702912546376,0.0,,,0
Taipower,Taipower (台電 - 強韌電網),0.0001700280594226,0.0,,,0
Local,Construction/Infra (營建/基建),0.0001700280594226,0.0,,,0
TECO/Others,Motor/Transformer Makers (馬達變壓器),0.0001700280594226,0.0,,,0
Taipower,Solar Power Gen (太陽能售電),0.0001700280594226,0.0,,,0
Foxconn/Others,Tech/Electronics (電子廠),0.0001700280594226,0.0,,,0
Thunder Tiger,Drone Makers (無人機國家隊),0.0001700280594226,0.0,,,0
Solar Farms,Green Energy Conn. (綠能併網),0.0001700280594226,0.0,,,0
Asia/China,Export Market (外銷),0.0001700280594226,0.0,,,0
Auto Parts,EV Supply Chain (電動車),0.0001700280594226,0.0,,,0
Priv.,Others (其他),0.0001700280594226,0.0,,,0
Local Builders,Construction/Housing (營建/住宅),0.0001700280594226,0.0,,,0
Tech Cluster,Industrial Plants (科技廠房),0.0001700280594226,0.0,,,0
Government,Public Infrastructure (公共工程),0.0001700280594226,0.0,,,0
Developers,Commercial Buildings (商辦大樓),0.0001700280594226,0.0,,,0
Fabricators,Steel Structure Fabrication (鋼構加工),0.0001700280594226,0.0,,,0
Global,Export Markets (外銷),0.0001700280594226,0.0,,,0
Construction,Civil Engineering (土木工程),0.0001700280594226,0.0,,,0
Energy,Green Energy Projects (綠能工程),0.0001700280594226,0.0,,,0
Distributors,General Distribution (一般經銷),0.0001700280594226,0.0,,,0
Priv.,Others (其他),0.0001700280594226,0.0,,,0
SIE/GE,Industrial Clients (Siemens/GE),0.0001698209219934,0.0,,,0
Priv.,Dyson (戴森),0.0001698209219934,0.0,,,0
PII,Polaris (北極星),0.0001698209219934,0.0,,,0
AMAT/LRCX,Phychem (半導體設備客戶),0.0001698209219934,0.0,,,0
DELL/HPQ,Dell/HP (資訊),0.0001698209219934,0.0,,,0
TMO,Thermo Fisher (醫療),0.0001698209219934,8.175869231922629e-05,,,0
RIVN/LCID,Rivian/Lucid,0.0001698209219934,0.0,,,0
Conti/Bosch,Automotive Clients (Tier 1),0.000169472655737,0.0,,,0
Priv.,Industrial Clients (Simens/Others),0.000169472655737,0.0,,,0
CSCO/Priv.,Networking Clients (Cisco/Huawei),0.000169472655737,0.0,,,0
DELL/HPQ,PC/Laptop OEMs (Dell/HP),0.000169472655737,0.0,,,0
6758.T/7974.T,Consumer Electronics (Sony/Nintendo),0.000169472655737,0.0,,,0
Priv.,IoT Clients,0.000169472655737,0.0,,,0
Priv.,Server Clients (BMC 搭配),0.000169472655737,0.0,,,0
Euro Defense,European Defense/Aerospace (歐洲國防航太),0.0001694628345271,0.0,,,0
BKR,Baker Hughes (貝克休斯),0.0001694628345271,0.0,,,0
SLB,Schlumberger (斯倫貝謝),0.0001694628345271,0.0,,,0
US Aero,Aerospace Clients (美系航太),0.0001694628345271,0.0,,,0
J&J/Biomet,Medical Device Clients (醫材),0.0001694628345271,0.0,,,0
NCSIST/Others,Domestic Defense (國內國防),0.0001694628345271,0.0,,,0
Priv.,Industrial/Energy (工業能源),0.0001694628345271,0.0,,,0
Priv.,Semiconductor Equip (半導體設備),0.0001694628345271,0.0,,,0
Korea/Japan,Asian Market (亞洲市場),0.0001694628345271,0.0,,,0
Priv.,Others (其他),0.0001694628345271,0.0,,,0
2344/2337,Winbond/Macronix,0.0001693984917021,0.0,,,0
0220.HK,Uni-President China (統一中控),0.0001686868449349,0.0,,,0
Priv.,Carrefour (家樂福),0.0001686868449349,0.0,,,0
Priv.,Starbucks (星巴克),0.0001686868449349,0.0,,,0
Priv.,Cosmed (康是美),0.0001686868449349,0.0,,,0
Priv.,Dream Mall (夢時代),0.0001686868449349,0.0,,,0
B2B,Food Service (大宗客戶),0.0001686868449349,0.0,,,0
Priv.,Logistics (捷盟/統昶),0.0001686868449349,0.0,,,0
9907,統一實,0.0001686868449349,2.8454341542738524e-06,,,1
Public,Mass Production Clients (量產客戶),0.0001683909790157,0.0,,,0
Public,NRE Clients (委託設計客戶),0.0001683909790157,0.0,,,0
Public,IP Licensees (IP授權客戶),0.0001683909790157,0.0,,,0
Public,Netcom Clients (網通客戶),0.0001683909790157,0.0,,,0
XOM/CVX,Oil & Gas Clients,0.0001681860471772,0.0,,,0
Ind,Machinery Clients,0.0001681860471772,0.0,,,0
ENR.DE,Siemens Energy,0.0001681860471772,9.105389293676329e-06,,,0
Priv.,Chinese Optical Module Makers (陸系光模組廠),0.0001673574933923,0.0,,,0
Priv.,Huawei (華為),0.0001673574933923,0.0,,,0
000921.SZ,Hisense (海信寬帶),0.0001673574933923,0.0,,,0
002281.SZ,Accelink (光迅科技),0.0001673574933923,0.0,,,0
